id_i,id_j,len_i,len_j,score_raw,sss,identity,aligned_len,dataset,hog_id
U04FI03183,ECOBD03114,371,375,996.0,0.5011320754716981,0.5340599455040872,367,bac,E1028473
U04FI03183,SHIFL00944,371,375,995.0,0.5006289308176101,0.5340599455040872,367,bac,E1028473
U04FI03183,KLEOK02482,371,375,989.0,0.49848790322580644,0.5286103542234333,367,bac,E1028473
U04FI03183,PHOLL03776,371,374,1015.5,0.513008335438242,0.5313351498637602,367,bac,E1028473
U04FI03183,VIBVY00742,371,378,1011.5,0.5067635270541082,0.5355191256830601,366,bac,E1028473
U04FI03183,SALHC03561,371,377,967.0,0.48592964824120605,0.5245901639344263,366,bac,E1028473
U04FI03183,CELJU01396,371,378,977.5,0.49456109284088035,0.5217391304347826,368,bac,E1028473
CLOAE02290,ACEWD01264,376,373,929.5,0.47087132725430597,0.505464480874317,366,bac,E1028473
CLOAE02290,ALKOO01689,376,372,993.0,0.5013885382479172,0.5344352617079889,363,bac,E1028473
CLOAE02290,GOTA900989,376,383,957.5,0.4753040456689005,0.5231607629427792,367,bac,E1028473
CLOAE02290,DESCC01173,376,370,948.0,0.4795144157814871,0.5178082191780822,365,bac,E1028473
CLOAE02290,DESRM01595,376,370,976.0,0.4936772888214466,0.5412087912087912,364,bac,E1028473
CLOAE02290,ACICS02052,376,375,893.0,0.4507824331145886,0.4849315068493151,365,bac,E1028473
CLOAE02290,HERSS01212,376,376,985.0,0.4938581098019554,0.5244565217391305,368,bac,E1028473
CLOAE02290,NEIMB00677,376,371,902.5,0.45431663730178706,0.4904109589041096,365,bac,E1028473
CLOAE02290,ECOBD03114,376,375,890.5,0.4443612774451098,0.47554347826086957,368,bac,E1028473
CLOAE02290,SHIFL00944,376,375,889.5,0.4438622754491018,0.47282608695652173,368,bac,E1028473
CLOAE02290,KLEOK02482,376,375,896.0,0.44788802799300176,0.4822888283378747,367,bac,E1028473
CLOAE02290,PHOLL03776,376,374,938.5,0.47019038076152303,0.5040871934604905,367,bac,E1028473
CLOAE02290,VIBVY00742,376,378,953.5,0.4737888198757764,0.49728260869565216,368,bac,E1028473
CLOAE02290,SALHC03561,376,377,892.0,0.44455519561425366,0.4726775956284153,366,bac,E1028473
CLOAE02290,CELJU01396,376,378,930.5,0.46688409433015554,0.5082872928176796,362,bac,E1028473
ACEWD01264,ALKOO01689,373,372,1396.0,0.7102518443144238,0.6747311827956989,372,bac,E1028473
ACEWD01264,GOTA900989,373,383,1327.5,0.6639159789947486,0.6327077747989276,373,bac,E1028473
ACEWD01264,DESCC01173,373,370,1240.0,0.6320081549439348,0.6162162162162163,370,bac,E1028473
ACEWD01264,DESRM01595,373,370,1254.0,0.6391437308868502,0.6270270270270271,370,bac,E1028473
ACEWD01264,ACICS02052,373,375,957.5,0.487029501525941,0.5122615803814714,367,bac,E1028473
ACEWD01264,HERSS01212,373,376,964.0,0.486991664561758,0.532967032967033,364,bac,E1028473
ACEWD01264,NEIMB00677,373,371,931.0,0.47222926705554147,0.49591280653950953,367,bac,E1028473
ACEWD01264,ECOBD03114,373,375,1015.0,0.510306686777275,0.5380434782608695,368,bac,E1028473
ACEWD01264,SHIFL00944,373,375,1015.0,0.510306686777275,0.5380434782608695,368,bac,E1028473
ACEWD01264,KLEOK02482,373,375,1010.5,0.5089398136489549,0.5439560439560439,364,bac,E1028473
ACEWD01264,PHOLL03776,373,374,1036.5,0.5232205956587582,0.5407608695652174,368,bac,E1028473
ACEWD01264,VIBVY00742,373,378,1026.5,0.513892365456821,0.5351351351351351,370,bac,E1028473
ACEWD01264,SALHC03561,373,377,905.0,0.4544313331659553,0.5013774104683195,363,bac,E1028473
ACEWD01264,CELJU01396,373,378,971.0,0.4908998988877654,0.5080645161290323,372,bac,E1028473
ALKOO01689,GOTA900989,372,383,1518.5,0.7569790628115654,0.7446236559139785,372,bac,E1028473
ALKOO01689,DESCC01173,372,370,1406.0,0.714249428498857,0.6837837837837838,370,bac,E1028473
ALKOO01689,DESRM01595,372,370,1380.0,0.7010414020828042,0.6621621621621622,370,bac,E1028473
ALKOO01689,ACICS02052,372,375,1023.5,0.5188846641318124,0.553133514986376,367,bac,E1028473
ALKOO01689,HERSS01212,372,376,1036.5,0.5219033232628398,0.5501355013550135,369,bac,E1028473
ALKOO01689,NEIMB00677,372,371,981.5,0.4962082912032356,0.5230352303523035,369,bac,E1028473
ALKOO01689,ECOBD03114,372,375,1049.5,0.5259333500375846,0.5570652173913043,368,bac,E1028473
ALKOO01689,SHIFL00944,372,375,1049.5,0.5259333500375846,0.5570652173913043,368,bac,E1028473
ALKOO01689,KLEOK02482,372,375,1065.0,0.5346385542168675,0.5741758241758241,364,bac,E1028473
ALKOO01689,PHOLL03776,372,374,1087.5,0.5471698113207547,0.5737704918032787,366,bac,E1028473
ALKOO01689,VIBVY00742,372,378,1061.0,0.529441117764471,0.5528455284552846,369,bac,E1028473
ALKOO01689,SALHC03561,372,377,968.5,0.4847347347347347,0.5149863760217984,367,bac,E1028473
ALKOO01689,CELJU01396,372,378,1054.5,0.5313681027966742,0.5543478260869565,368,bac,E1028473
GOTA900989,DESCC01173,383,370,1360.0,0.6791510611735331,0.6756756756756757,370,bac,E1028473
GOTA900989,DESRM01595,383,370,1350.0,0.6741573033707865,0.6648648648648648,370,bac,E1028473
GOTA900989,ACICS02052,383,375,1050.0,0.523299277348617,0.5603217158176944,373,bac,E1028473
GOTA900989,HERSS01212,383,376,974.0,0.48217821782178216,0.5190217391304348,368,bac,E1028473
GOTA900989,NEIMB00677,383,371,911.5,0.45303180914512925,0.49184782608695654,368,bac,E1028473
GOTA900989,ECOBD03114,383,375,1051.5,0.5181079083518108,0.5567567567567567,370,bac,E1028473
GOTA900989,SHIFL00944,383,375,1051.5,0.5181079083518108,0.5567567567567567,370,bac,E1028473
GOTA900989,KLEOK02482,383,375,1045.5,0.5160414610069102,0.5513513513513514,370,bac,E1028473
GOTA900989,PHOLL03776,383,374,1054.0,0.5213950037101163,0.5447154471544715,369,bac,E1028473
GOTA900989,VIBVY00742,383,378,1033.5,0.5071148184494603,0.536,375,bac,E1028473
GOTA900989,SALHC03561,383,377,929.5,0.45743110236220474,0.4919786096256685,374,bac,E1028473
GOTA900989,CELJU01396,383,378,995.0,0.4929403022046074,0.5267379679144385,374,bac,E1028473
DESCC01173,DESRM01595,370,370,1764.0,0.8977099236641222,0.8621621621621621,370,bac,E1028473
DESCC01173,ACICS02052,370,375,1023.0,0.5195530726256983,0.5546448087431693,366,bac,E1028473
DESCC01173,HERSS01212,370,376,1014.5,0.5117276166456495,0.5449591280653951,367,bac,E1028473
DESCC01173,NEIMB00677,370,371,1012.5,0.5127880476069892,0.5395095367847411,367,bac,E1028473
DESCC01173,ECOBD03114,370,375,1075.0,0.5396586345381527,0.5757575757575758,363,bac,E1028473
DESCC01173,SHIFL00944,370,375,1074.0,0.5391566265060241,0.5730027548209367,363,bac,E1028473
DESCC01173,KLEOK02482,370,375,1071.0,0.5385969323610762,0.5730027548209367,363,bac,E1028473
DESCC01173,PHOLL03776,370,374,1095.5,0.5521673387096774,0.5828729281767956,362,bac,E1028473
DESCC01173,VIBVY00742,370,378,1069.5,0.5346163459135216,0.5543478260869565,368,bac,E1028473
DESCC01173,SALHC03561,370,377,970.5,0.48658811732263724,0.5303867403314917,362,bac,E1028473
DESCC01173,CELJU01396,370,378,1062.0,0.5360928823826351,0.5741758241758241,364,bac,E1028473
DESRM01595,ACICS02052,370,375,1058.5,0.5375825292026409,0.5683060109289617,366,bac,E1028473
DESRM01595,HERSS01212,370,376,997.5,0.5031525851197982,0.5315068493150685,365,bac,E1028473
DESRM01595,NEIMB00677,370,371,978.5,0.4955684983540137,0.5068119891008175,367,bac,E1028473
DESRM01595,ECOBD03114,370,375,1051.5,0.5278614457831325,0.5674931129476584,363,bac,E1028473
DESRM01595,SHIFL00944,370,375,1050.5,0.527359437751004,0.5647382920110193,363,bac,E1028473
DESRM01595,KLEOK02482,370,375,1052.5,0.5292934372642696,0.5674931129476584,363,bac,E1028473
DESRM01595,PHOLL03776,370,374,1075.0,0.5418346774193549,0.5757575757575758,363,bac,E1028473
DESRM01595,VIBVY00742,370,378,1074.5,0.5371157210697326,0.5722070844686649,367,bac,E1028473
DESRM01595,SALHC03561,370,377,952.0,0.47731260967661066,0.5163934426229508,366,bac,E1028473
DESRM01595,CELJU01396,370,378,1021.0,0.5153962645128722,0.5494505494505495,364,bac,E1028473
ACICS02052,HERSS01212,375,376,1153.5,0.580669519254971,0.6147540983606558,366,bac,E1028473
ACICS02052,NEIMB00677,375,371,1136.5,0.5744250694970937,0.6010928961748634,366,bac,E1028473
ACICS02052,ECOBD03114,375,375,1264.5,0.6335170340681363,0.6505376344086021,372,bac,E1028473
ACICS02052,SHIFL00944,375,375,1264.5,0.6335170340681363,0.6505376344086021,372,bac,E1028473
ACICS02052,KLEOK02482,375,375,1248.5,0.6265997490589711,0.6424731182795699,372,bac,E1028473
ACICS02052,PHOLL03776,375,374,1272.0,0.6398390342052314,0.6549865229110512,371,bac,E1028473
ACICS02052,VIBVY00742,375,378,1211.0,0.6041406834622101,0.6176470588235294,374,bac,E1028473
ACICS02052,SALHC03561,375,377,1122.0,0.5614210657993495,0.5855614973262032,374,bac,E1028473
ACICS02052,CELJU01396,375,378,1260.0,0.6347607052896725,0.6559139784946236,372,bac,E1028473
HERSS01212,NEIMB00677,376,371,1478.0,0.7419678714859438,0.7358490566037735,371,bac,E1028473
HERSS01212,ECOBD03114,376,375,1271.0,0.6324956456830058,0.654054054054054,370,bac,E1028473
HERSS01212,SHIFL00944,376,375,1271.0,0.6324956456830058,0.654054054054054,370,bac,E1028473
HERSS01212,KLEOK02482,376,375,1278.0,0.6370887337986042,0.6594594594594595,370,bac,E1028473
HERSS01212,PHOLL03776,376,374,1266.5,0.6327754184361729,0.6513513513513514,370,bac,E1028473
HERSS01212,VIBVY00742,376,378,1302.5,0.6454410307234886,0.660377358490566,371,bac,E1028473
HERSS01212,SALHC03561,376,377,1156.0,0.5745526838966203,0.6141304347826086,368,bac,E1028473
HERSS01212,CELJU01396,376,378,1256.0,0.6284713535151364,0.6476964769647696,369,bac,E1028473
NEIMB00677,ECOBD03114,371,375,1160.0,0.5795653260054959,0.6,370,bac,E1028473
NEIMB00677,SHIFL00944,371,375,1160.0,0.5795653260054959,0.6,370,bac,E1028473
NEIMB00677,KLEOK02482,371,375,1166.0,0.5835835835835835,0.6027027027027027,370,bac,E1028473
NEIMB00677,PHOLL03776,371,374,1165.5,0.5846501128668171,0.6,370,bac,E1028473
NEIMB00677,VIBVY00742,371,378,1169.5,0.5818407960199005,0.5929919137466307,371,bac,E1028473
NEIMB00677,SALHC03561,371,377,1072.0,0.5349301397205589,0.5706521739130435,368,bac,E1028473
NEIMB00677,CELJU01396,371,378,1132.0,0.568701331323788,0.5962059620596206,369,bac,E1028473
ECOBD03114,SHIFL00944,375,375,2018.0,0.9995047052996533,0.9973333333333333,375,bac,E1028473
ECOBD03114,KLEOK02482,375,375,1965.0,0.9749441825849665,0.9733333333333334,375,bac,E1028473
ECOBD03114,PHOLL03776,375,374,1790.0,0.8901044256588762,0.8823529411764706,374,bac,E1028473
ECOBD03114,VIBVY00742,375,378,1652.5,0.815043156596794,0.8026666666666666,375,bac,E1028473
ECOBD03114,SALHC03561,375,377,1187.5,0.5874350729656196,0.6246648793565683,373,bac,E1028473
ECOBD03114,CELJU01396,375,378,1437.0,0.7156374501992032,0.7123655913978495,372,bac,E1028473
SHIFL00944,KLEOK02482,375,375,1964.0,0.9744480277846688,0.9706666666666667,375,bac,E1028473
SHIFL00944,PHOLL03776,375,374,1791.0,0.8906016907011437,0.8850267379679144,374,bac,E1028473
SHIFL00944,VIBVY00742,375,378,1651.5,0.8145499383477188,0.8,375,bac,E1028473
SHIFL00944,SALHC03561,375,377,1186.5,0.5869403907989117,0.6219839142091153,373,bac,E1028473
SHIFL00944,CELJU01396,375,378,1437.0,0.7156374501992032,0.7123655913978495,372,bac,E1028473
KLEOK02482,PHOLL03776,375,374,1812.0,0.9026151930261519,0.8983957219251337,374,bac,E1028473
KLEOK02482,VIBVY00742,375,378,1665.5,0.8228754940711462,0.8133333333333334,375,bac,E1028473
KLEOK02482,SALHC03561,375,377,1196.5,0.5929137760158573,0.6300268096514745,373,bac,E1028473
KLEOK02482,CELJU01396,375,378,1426.0,0.7113993514592167,0.706989247311828,372,bac,E1028473
PHOLL03776,VIBVY00742,374,378,1633.0,0.8086159940579352,0.8048128342245989,374,bac,E1028473
PHOLL03776,SALHC03561,374,377,1195.0,0.5934939160665508,0.6263440860215054,372,bac,E1028473
PHOLL03776,CELJU01396,374,378,1411.0,0.7055,0.7016129032258065,372,bac,E1028473
VIBVY00742,SALHC03561,378,377,1146.0,0.5645320197044335,0.5951742627345844,373,bac,E1028473
VIBVY00742,CELJU01396,378,378,1403.5,0.6960079345400446,0.679144385026738,374,bac,E1028473
SALHC03561,CELJU01396,377,378,1192.0,0.5928873414573489,0.5994623655913979,372,bac,E1028473
GLUAR02478,ECOD101970,568,548,1732.0,0.5971384244095845,0.6282051282051282,546,bac,E1029002
GLUAR02478,ECOD103733,568,548,1725.0,0.59400826446281,0.6245421245421245,546,bac,E1029002
GLUAR02478,RHOJR05811,568,565,2272.0,0.7759562841530054,0.7734513274336283,565,bac,E1029002
GLUAR02478,TSUPD02996,568,564,2174.0,0.7423595697456036,0.772972972972973,555,bac,E1029002
GLUAR02478,SACES01762,568,555,2000.5,0.6905419399378667,0.7213114754098361,549,bac,E1029002
GLUAR02478,STRTO05359,568,559,2241.0,0.7678602021586431,0.7967332123411979,551,bac,E1029002
GLUAR02478,STRT903644,568,555,2277.0,0.7840909090909091,0.8076225045372051,551,bac,E1029002
GLUAR02478,EEGSY00978,568,521,469.5,0.1677384780278671,0.35537190082644626,484,bac,E1029002
GLUAR02478,BACFR00675,568,548,1663.5,0.5712568681318682,0.6062271062271062,546,bac,E1029002
GLUAR02478,PHOSB02757,568,547,1678.0,0.5759395915565471,0.6084558823529411,544,bac,E1029002
GLUAR02478,ALIB401862,568,497,481.5,0.17461468721668177,0.36,475,bac,E1029002
GLUAR02478,ARCNC00440,568,496,491.5,0.1785325099891028,0.3670886075949367,474,bac,E1029002
GLUAR02478,ARCNC00668,568,496,489.5,0.17780602978568835,0.3670886075949367,474,bac,E1029002
GLUAR02478,BACAA00379,568,506,277.0,0.09896391568417291,0.29653679653679654,462,bac,E1029002
GLUAR02478,HERSS01524,568,513,492.0,0.1761546723952739,0.36645962732919257,483,bac,E1029002
GLUAR02478,NEIMB01483,568,507,491.0,0.1765234585655222,0.35625,480,bac,E1029002
GLUAR02478,ECOBD01962,568,548,1732.0,0.5971384244095845,0.6282051282051282,546,bac,E1029002
GLUAR02478,ECOBD03742,568,548,1723.0,0.5934217323919407,0.6245421245421245,546,bac,E1029002
GLUAR02478,SHIFL02106,568,548,1729.0,0.5961041199793139,0.6263736263736264,546,bac,E1029002
GLUAR02478,SHIFL04377,568,548,1714.0,0.5905254091300602,0.6227106227106227,546,bac,E1029002
GLUAR02478,KLEOK02902,568,550,1528.5,0.5277058518902124,0.5446265938069217,549,bac,E1029002
GLUAR02478,KLEOK04314,568,551,1674.5,0.5771152851973117,0.604735883424408,549,bac,E1029002
GLUAR02478,KLEOK04347,568,548,1690.0,0.5838659526688548,0.62152133580705,539,bac,E1029002
GLUAR02478,VIBVY02053,568,507,490.0,0.17613227893601727,0.34151329243353784,489,bac,E1029002
GLUAR02478,CELJU02550,568,506,471.5,0.1697264218862491,0.35655737704918034,488,bac,E1029002
ECOD101970,ECOD103733,548,548,2590.0,0.9029109290569984,0.8996350364963503,548,bac,E1029002
ECOD101970,RHOJR05811,548,565,1792.5,0.6197061365600691,0.6501831501831502,546,bac,E1029002
ECOD101970,TSUPD02996,548,564,1762.0,0.6090563428966471,0.6433823529411765,544,bac,E1029002
ECOD101970,SACES01762,548,555,1760.0,0.6150620304036345,0.6213235294117647,544,bac,E1029002
ECOD101970,STRTO05359,548,559,1838.0,0.6375303503295179,0.6459854014598541,548,bac,E1029002
ECOD101970,STRT903644,548,555,1803.5,0.6287258148858288,0.6452205882352942,544,bac,E1029002
ECOD101970,EEGSY00978,548,521,446.0,0.16138954224715035,0.35434782608695653,460,bac,E1029002
ECOD101970,BACFR00675,548,548,2215.0,0.7700330262471754,0.7696526508226691,547,bac,E1029002
ECOD101970,PHOSB02757,548,547,2215.0,0.7696316886726894,0.7728937728937729,546,bac,E1029002
ECOD101970,ALIB401862,548,497,479.0,0.17597354886113153,0.35714285714285715,476,bac,E1029002
ECOD101970,ARCNC00440,548,496,494.0,0.18178472861085557,0.3649789029535865,474,bac,E1029002
ECOD101970,ARCNC00668,548,496,494.0,0.18178472861085557,0.3649789029535865,474,bac,E1029002
ECOD101970,BACAA00379,548,506,283.0,0.10240636873529944,0.2974137931034483,464,bac,E1029002
ECOD101970,HERSS01524,548,513,512.0,0.185675430643699,0.34156378600823045,486,bac,E1029002
ECOD101970,NEIMB01483,548,507,499.0,0.18171886380189367,0.348643006263048,479,bac,E1029002
ECOD101970,ECOBD01962,548,548,2865.0,1.0,1.0,548,bac,E1029002
ECOD101970,ECOBD03742,548,548,2587.0,0.9020223152022315,0.8996350364963503,548,bac,E1029002
ECOD101970,SHIFL02106,548,548,2857.0,0.9972076788830716,0.9963503649635036,548,bac,E1029002
ECOD101970,SHIFL04377,548,548,2579.0,0.8995465643529822,0.8978102189781022,548,bac,E1029002
ECOD101970,KLEOK02902,548,550,1957.5,0.6842013282069207,0.6727605118829981,547,bac,E1029002
ECOD101970,KLEOK04314,548,551,2511.0,0.8761339846475925,0.8722627737226277,548,bac,E1029002
ECOD101970,KLEOK04347,548,548,2601.0,0.9097586568730325,0.8959854014598541,548,bac,E1029002
ECOD101970,VIBVY02053,548,507,513.0,0.1867831785909339,0.32919254658385094,483,bac,E1029002
ECOD101970,CELJU02550,548,506,464.0,0.1691886964448496,0.3278008298755187,482,bac,E1029002
ECOD103733,RHOJR05811,548,565,1788.5,0.6175759668508287,0.6494464944649446,542,bac,E1029002
ECOD103733,TSUPD02996,548,564,1765.5,0.6095287415846712,0.6341911764705882,544,bac,E1029002
ECOD103733,SACES01762,548,555,1760.5,0.6144851657940663,0.6167883211678832,548,bac,E1029002
ECOD103733,STRTO05359,548,559,1831.5,0.634505456435129,0.643510054844607,547,bac,E1029002
ECOD103733,STRT903644,548,555,1815.0,0.6319637883008357,0.6373626373626373,546,bac,E1029002
ECOD103733,EEGSY00978,548,521,458.0,0.16552222623780266,0.3630434782608696,460,bac,E1029002
ECOD103733,BACFR00675,548,548,2232.0,0.775,0.7714808043875686,547,bac,E1029002
ECOD103733,PHOSB02757,548,547,2226.0,0.7725143154606976,0.7728937728937729,546,bac,E1029002
ECOD103733,ALIB401862,548,497,512.5,0.18803889194643184,0.36610878661087864,478,bac,E1029002
ECOD103733,ARCNC00440,548,496,518.5,0.19055494303564866,0.37687366167023556,467,bac,E1029002
ECOD103733,ARCNC00668,548,496,516.5,0.18981991914737228,0.37687366167023556,467,bac,E1029002
ECOD103733,BACAA00379,548,506,270.0,0.09757860498735092,0.2894168466522678,463,bac,E1029002
ECOD103733,HERSS01524,548,513,510.0,0.18471568272365085,0.3360995850622407,482,bac,E1029002
ECOD103733,NEIMB01483,548,507,519.5,0.18894344426259319,0.3312883435582822,489,bac,E1029002
ECOD103733,ECOBD01962,548,548,2590.0,0.9029109290569984,0.8996350364963503,548,bac,E1029002
ECOD103733,ECOBD03742,548,548,2860.0,0.9959951244993905,0.9963503649635036,548,bac,E1029002
ECOD103733,SHIFL02106,548,548,2582.0,0.9001220149904131,0.8959854014598541,548,bac,E1029002
ECOD103733,SHIFL04377,548,548,2852.0,0.993555129768333,0.9945255474452555,548,bac,E1029002
ECOD103733,KLEOK02902,548,550,1948.5,0.6802234246814453,0.6691042047531993,547,bac,E1029002
ECOD103733,KLEOK04314,548,551,2535.0,0.8834291688447464,0.8704379562043796,548,bac,E1029002
ECOD103733,KLEOK04347,548,548,2561.0,0.8946724890829695,0.8777372262773723,548,bac,E1029002
ECOD103733,VIBVY02053,548,507,513.5,0.18672727272727271,0.3333333333333333,483,bac,E1029002
ECOD103733,CELJU02550,548,506,461.0,0.16788055353241077,0.3333333333333333,486,bac,E1029002
RHOJR05811,TSUPD02996,565,564,2188.5,0.7493579866461222,0.7783783783783784,555,bac,E1029002
RHOJR05811,SACES01762,565,555,2065.0,0.7147802007615092,0.7395264116575592,549,bac,E1029002
RHOJR05811,STRTO05359,565,559,2272.0,0.7806218862738361,0.8203266787658802,551,bac,E1029002
RHOJR05811,STRT903644,565,555,2291.5,0.7912638121546961,0.8203266787658802,551,bac,E1029002
RHOJR05811,EEGSY00978,565,521,484.5,0.17359369401648156,0.36764705882352944,476,bac,E1029002
RHOJR05811,BACFR00675,565,548,1732.0,0.5964187327823691,0.6336996336996337,546,bac,E1029002
RHOJR05811,PHOSB02757,565,547,1746.5,0.6011013594906213,0.6397058823529411,544,bac,E1029002
RHOJR05811,ALIB401862,565,497,474.5,0.17257683215130024,0.3618843683083512,467,bac,E1029002
RHOJR05811,ARCNC00440,565,496,525.5,0.19143897996357012,0.38235294117647056,476,bac,E1029002
RHOJR05811,ARCNC00668,565,496,522.5,0.19034608378870674,0.3802521008403361,476,bac,E1029002
RHOJR05811,BACAA00379,565,506,277.0,0.09924758151200287,0.3006396588486141,469,bac,E1029002
RHOJR05811,HERSS01524,565,513,478.5,0.1718132854578097,0.3537832310838446,489,bac,E1029002
RHOJR05811,NEIMB01483,565,507,476.5,0.17180457905173968,0.35639412997903563,477,bac,E1029002
RHOJR05811,ECOBD01962,565,548,1792.5,0.6197061365600691,0.6501831501831502,546,bac,E1029002
RHOJR05811,ECOBD03742,565,548,1785.5,0.6166465204627871,0.6494464944649446,542,bac,E1029002
RHOJR05811,SHIFL02106,565,548,1789.5,0.6186689714779603,0.6483516483516484,546,bac,E1029002
RHOJR05811,SHIFL04377,565,548,1781.5,0.6154776299879081,0.6494464944649446,542,bac,E1029002
RHOJR05811,KLEOK02902,565,550,1612.0,0.5580751254976631,0.5792349726775956,549,bac,E1029002
